screen_name,day,text,month,party,topics,triggering_event,analytical_notes,likely_context
dudiamsalem,06/07/2021,"הדבר הכי מסוכן לבטחון מדינת ישראל, לכלכלה וליחסי החוץ, ליהדות ולמסורת, לבריאות ולחברה- זו ממשלת הנוכלות המופקרת שנתמכת ע""י תומכי טרור ואנטי ציוניים. אנחנו כאן כדי להפיל ולהחליף אותה, ולהציל את מדינת ישראל ממנה❗🇮🇱 https://t.co/Qol5oPhY1u",Jul-21,Likud,"delegitimization, identity",Citizenship Law vote fails 59-59 in Knesset,First major coalition defeat; Chikli defects on vote,Jul 2021: Bennett government; early government operations
bezalelsm,06/07/2021,"קראתי הבוקר מדם ליבי למי שעדיין רואים עצמם אנשי ימין ציוניים ויושבים מבחירה בקואליציה האנטי ציונית הזו שנשענת על תומכי טרור להבין שהיא מסוכנת למדינה, לחזור הביתה למחנה הלאומי, לפרק את הממשלה הרעה הזו ולהקים ממשלת ימין ציונית יציבה וטובה עוד בכנסת הזו. https://t.co/iYbdiWqrPZ",Jul-21,Religious Zionism,"delegitimization, identity",Citizenship Law vote fails 59-59 in Knesset,First major coalition defeat; Chikli defects on vote,Jul 2021: Bennett government; early government operations
elicoh1,06/07/2021,"השינוי והפינוי... הם יהיו קואליציית ""שינוי"" שחברה לגורמי שמאל קיצוני ואנטי ציוני, ואנחנו נהיה אופוזציית פינוי הממשלה הרעה, ונשמור על המסורת ועל מדינת ישראל כמדינה יהודית.  די לנוכלות! נמשיך להיות אופוזיציה לוחמת ונחושה https://t.co/TYc5470WZ0",Jul-21,Likud,"?betrayal, ?identity, ?terror_framing",Citizenship Law vote fails 59-59 in Knesset,First major coalition defeat; Chikli defects on vote,Jul 2021: Bennett government; early government operations
yoavgallant,06/07/2021,"תקלה בנשף המסכות - נחשף הפרצוף האמיתי של ממשלת בנט ולפיד. לראשונה בתולדות ישראל, אין רוב למדינה יהודית ציונית בממשלה ובקואליציה. אמש ראינו בכנסת את מחיר היוהרה וההפקרות הכרוכה בנטישת הרוב הציוני לטובת הקמת ממשלה עם התנועה האיסלאמית.",Jul-21,Likud,"delegitimization, governance, identity",Citizenship Law vote fails 59-59 in Knesset,First major coalition defeat; Chikli defects on vote,Jul 2021: Bennett government; early government operations
bezalelsm,06/07/2021,"כשבימינה הבטיחו לשמור על הסטטוס קוו וטענו שיש להם זכות וטו הסברנו שהם משקרים וכל שר במשרדו יעשה מה שהוא רוצה ויגרום נזקים גדולים לזהות היהודית של המדינה. בשילוב בג""ץ אקטיביסטי ופרוגרסיבי זה מסוכן הרבה יותר. עצוב כמה מהר מתברר שגם בזה צדקנו. ממשלת שקר והונאה מסוכנת ומזיקה. https://t.co/qO9xkUfLNU",Jul-21,Religious Zionism,"betrayal, delegitimization, identity",Citizenship Law vote fails 59-59 in Knesset,First major coalition defeat; Chikli defects on vote,Jul 2021: Bennett government; early government operations
rothmar,06/07/2021,"מי שמקים ממשלה עם תומכי טרור, לא יכול לשמור על ביטחונה של ישראל. https://t.co/65PNGAsB1S",Jul-21,Religious Zionism,"delegitimization, terror_framing",Citizenship Law vote fails 59-59 in Knesset,First major coalition defeat; Chikli defects on vote,Jul 2021: Bennett government; early government operations
bezalelsm,06/07/2021,"יום שני ברציפות שאזרחי ישראל נוכחים לדעת עד כמה מדובר בקואליציה אנטי ציונית שאין לה רוב לשום חוק ציוני. חוק שקשור לצה""ל רע""מ נמנעת. במקרה הזה מדובר בחוק פוגעני כלפי בנות דתיות ואנחנו מתנגדים לו, אבל העיקרון הוא אותו עיקרון. קואליציה שנשענת על תומכי טרור היא מסוכנת ולא לגיטימית. https://t.co/2USPeB12VH",Jul-21,Religious Zionism,"delegitimization, terror_framing",Citizenship Law vote fails 59-59 in Knesset,First major coalition defeat; Chikli defects on vote,Jul 2021: Bennett government; early government operations
shlomo_karhi,06/07/2021,"הממשלה הרעה הזו לא יכולה לזוז סנטימטר בלי תמיכת תומכי הטרור והאנטי ציוניים.  הם תלויים ברע""ם, הם זקוקים למשותפת והם ימכרו את נשמתם כדי להחזיק בכסא.  נפיל אותם במהרה בעזרת ה', שלא יספיקו לקלקל יותר מידיי. https://t.co/8QR1nRi2MU",Jul-21,Likud,"betrayal, terror_framing",Citizenship Law vote fails 59-59 in Knesset,First major coalition defeat; Chikli defects on vote,Jul 2021: Bennett government; early government operations
shlomo_karhi,07/07/2021,השטן בהתגלמותו. ביד אחת נותן 53 מיליארד שקל לאחים המוסלמים וביד השניה מרעיב את ילדי ישראל וחותך להם בבשר החי.  מי שרוצה לשלוח חרדים במריצות למזבלה מתוך שנאה תהומית ומי שהוא עבריין מורשע באלימות ללא רחמים כלפי ילד בן 13 צריך לגמור מהר בפח האשפה של ההיסטוריה. https://t.co/NMnIx1foLX,Jul-21,Likud,"economy, identity, security",Lieberman cuts Haredi daycare subsidies,"Anti-Haredi framing; 18,000 families lose subsidies",Mid-July; government operations
itamarbengvir,07/07/2021,"הגזענות של ליברמן מוציאה אותו מדעתו. החלטתו האטומה של ליברמן בגיבוי בנט ושקד, לפגוע בציבור החרדי, פוגעת קודם כל בילדים עצמם וחבל שליברמן לא מבין זאת.   אם לשר האוצר חסר כסף בקופת המדינה, שיבקש ממועצת השורא שתקצה לו חלק מתקציב ה- 53 מיליארד שקל שהעניקה הממשלה לאחים המוסלמים. https://t.co/lm6lza6hxW",Jul-21,Religious Zionism,"economy, terror_framing",Lieberman cuts Haredi daycare subsidies,"Anti-Haredi framing; 18,000 families lose subsidies",Mid-July; government operations
bezalelsm,07/07/2021,תורת ישראל היא זכות קיומנו כאן. הרעבת ילדי האברכים זו בושה ועוד אות קלון לממשלה הרעה הזאת.   תתביישו לכם.,Jul-21,Religious Zionism,,Lieberman cuts Haredi daycare subsidies,"Anti-Haredi framing; 18,000 families lose subsidies",Mid-July; government operations
shitrit_keti,07/07/2021,"ליברמן שנתן לעבאס 53 מיליארד תחת פרוטקשיין של התנועה האיסלמית, פוגע במשפחות יהודיות רבות בהליך פוגעני שלא משרת את הקופה הציבורית ואת המטרה של עידוד הציבור החרדי ליציאה לעבודה.  ההחלטה הזו היא נקמנות אישית כדרכו של האיש שלא באמת אכפת לו מהקופה הציבורית,ע""ע פרשת ישראל ביתנו.  בושה!",Jul-21,Likud,"economy, terror_framing",Lieberman cuts Haredi daycare subsidies,"Anti-Haredi framing; 18,000 families lose subsidies",Mid-July; government operations
netanyahu,07/07/2021,RT @Likud_Party: ליברמן מקצץ לעניים כדי להעביר עשרות מיליארדים למנסור עבאס https://t.co/ITWcDtsfP1,Jul-21,Likud,"economy, terror_framing",Lieberman cuts Haredi daycare subsidies,"Anti-Haredi framing; 18,000 families lose subsidies",Mid-July; government operations
netanyahu,07/07/2021,בשעה שליברמן מחלק עשרות מיליארדי שקלים לתנועה האיסלאמית הוא מתנכל למשפחות חרדיות מעוטות יכולת כדי לקושש כמה כותרות בתקשורת. האופוזיציה המאוחדת תפעל להחליף את מה שכינה ח״כ אחמד טיבי ״הממשלה הפלסטינית-הישראלית הראשונה״. https://t.co/28GxwAOWL7,Jul-21,Likud,"economy, identity, media",Lieberman cuts Haredi daycare subsidies,"Anti-Haredi framing; 18,000 families lose subsidies",Mid-July; government operations
netanyahu,07/07/2021,"RT @Likud_Party: אנחנו מסכימים עם ח״כ שרן השכל:   ״זו קואליציה שפשוט אין לה שום אחריות לאומית, שום אחריות לביטחון מדינת ישראל״.  אנחנו נדאג…",Jul-21,Likud,security,Lieberman cuts Haredi daycare subsidies,"Anti-Haredi framing; 18,000 families lose subsidies",Mid-July; government operations
rothmar,08/07/2021,"שופטי בג""ץ קיבלו בעבר כמה עתירות מופרכות שטענו שהטבה לאברכים מנוגדת לשוויון כי סטודנטים לא קיבלו. (מופרכות כי המדינה תמיד שילמה על סטודנט פי כמה וכמה לעומת אברך)  יהיה מרתק לראות את ההתפתלות של 'שומרי הסף' ושל בג""ץ כשהם יסבירו כשיבואו לבטל סבסוד למעונות ש: ""זה לא אותו דבר""",Jul-21,Religious Zionism,judicial,,,Jul 2021: Bennett government; early government operations
oritstrock,08/07/2021,"עולם הפוך ראיתי! לא שיקלי צריך להחזיר את המנדט, אלא 6 הח""כים האחרים של ימינה, וכל הנורבגים שלהם. הם אלה שגנבו את קולות הבוחרים. שיקלי היחיד שנאמן לבוחריו. תתביישו !! לא מוצאת את רעות לוי, אז מתייגת את מי שנתן לה במה. @arutz7heb https://t.co/SgrxiTcgGX",Jul-21,Religious Zionism,"betrayal, people_centrism",,,Jul 2021: Bennett government; early government operations
bezalelsm,08/07/2021,"זה נראה כאילו התרגלנו כבר שבג""ץ פוסל חוקים של הכנסת פשוט כי הם לא נראים לו. אז זהו שלא. לא התרגלנו ולא נתרגל. בנט שקד וסער העניקו חסינות לבג""ץ בממשלה הנוכחית ושופטיו מפנימים את זה ומתפרעים. אבל זה טוב ויקדם את חזרת הימין להנהגה בע""ה. הציבור מבין את האבסורד ויתן לנו את הכח לשנות.",Jul-21,Religious Zionism,judicial,,,Jul 2021: Bennett government; early government operations
NirBarkat,08/07/2021,"לא יכול להיות שמדינת ישראל תעמוד חסרת אונים מול היעדר סדר ומשילות בחלקים נרחבים בשטחה. לא ייתכן שדמי חסות הפכו למס נוסף בדרום ובצפון, שכנופיות של ערבים משליטות טרור והממשלה לא עושה דבר. כנגד אלו יש לפעול ביד ברזל ובקטלניות ולא ברפיסות ועצימת עיניים. מול טרור פועלים בכלים של טרור. https://t.co/7iYyQN953n",Jul-21,Likud,"governance, security",,,Jul 2021: Bennett government; early government operations
netanyahu,08/07/2021,תודה למאות צעירות וצעירי הליכוד שהשתתפו בכנס הערב.    ממשלת ההונאה של בנט נשענת על האחים המוסלמים מתוך הממשלה ועל תומכי טרור מחוץ לממשלה. נפיל אותם מהר. https://t.co/8xDli6gLRg,Jul-21,Likud,"delegitimization, terror_framing",,,Jul 2021: Bennett government; early government operations
rothmar,09/07/2021,"כשעובדי מדינה פותחים בשביתה בלתי חוקית, פרקליטות המדינה מגישה נגדם תביעה לבית הדין לעבודה.  בפעם הקודמת כשהפרקליטים שבתו, לא נוכה משכרם, בניגוד לחוק.  בני האצולה בפרקליטות יכולים לעשות כרצונם. מה תעשו להם?  בשבוע הבא אגיש שאילתה בנושא. אני מניח ש @gidonsaar לא יעבור על זה בשתיקה. https://t.co/N2tpTwtCxY",Jul-21,Religious Zionism,"ag, identity",,,Jul 2021: Bennett government; early government operations
